sprglobp	mame	Super Glob (Pac-Man hardware)
springer	mame	Springer
spy	mame	S.P.Y. - Special Project Y (World ver. N)
spyhunt	mame	Spy Hunter
spyhuntp	mame	Spy Hunter (Playtronic license)
spyu	mame	S.P.Y. - Special Project Y (US ver. M)
sqbert	mame	Faster, Harder, More Challenging Q*bert (prototype)
squaitsa	mame	Squash (Itisa)
squash	mame	Squash (Ver. 1.0)
sraider	mame	Space Raider
sranger	mame	Super Ranger (v2.0)
srdarwin	mame	Super Real Darwin (World)
srdarwinj	mame	Super Real Darwin (Japan)
srdmissn	mame	S.R.D. Mission
srmp4	mame	Super Real Mahjong PIV (Japan)
srmp4o	mame	Super Real Mahjong PIV (Japan, older set)
srmp7	mame	Super Real Mahjong P7 (Japan)
srumbler	mame	The Speed Rumbler (set 1)
srumbler2	mame	The Speed Rumbler (set 2)
srumbler3	mame	The Speed Rumbler (set 3)
ssanchan	mame	Sanrin San Chan (Japan)
sscandal	mame	Seishun Scandal (315-5132, Japan)
ssf2	cps2	Super Street Fighter II - the new challengers (super s
ssf2a	cps2	Super Street Fighter II - the new challengers (super s
ssf2ar1	cps2	Super Street Fighter II - the new challengers (super s
ssf2d	cps2	Super Street Fighter II - the new challengers (super s
ssf2h	cps2	Super Street Fighter II - the new challengers (super s
ssf2j	cps2	Super Street Fighter II - the new challengers (super s
ssf2jr1	cps2	Super Street Fighter II - the new challengers (super s
ssf2jr2	cps2	Super Street Fighter II - the new challengers (super s
ssf2r1	cps2	Super Street Fighter II - the new challengers (super s
ssf2t	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2ta	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2tad	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2tb	cps2	Super Street Fighter II - the tournament battle (93111
ssf2tba	cps2	Super Street Fighter II - the tournament battle (93100
ssf2tbd	cps2	Super Street Fighter II - the tournament battle (93111
ssf2tbh	cps2	Super Street Fighter II - the tournament battle (93100
ssf2tbj	cps2	Super Street Fighter II - the tournament battle (93100
ssf2tbj1	cps2	Super Street Fighter II - the tournament battle (93091
ssf2tbr1	cps2	Super Street Fighter II - the tournament battle (93091
ssf2tbu	cps2	Super Street Fighter II - the tournament battle (93091
ssf2td	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2th	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2tu	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2tur1	cps2	Super Street Fighter II Turbo (super street fighter 2
ssf2u	cps2	Super Street Fighter II - the new challengers (super s
ssf2ud	cps2	Super Street Fighter II - the new challengers (super s
ssf2xj	cps2	Super Street Fighter II X - grand master challenge (su
ssf2xjr1	cps2	Super Street Fighter II X - grand master challenge (su
ssf2xjr1d	cps2	Super Street Fighter II X - grand master challenge (su
ssf2xjr1r	cps2	Super Street Fighter II X - grand master challenge (su
ssi	mame	Super Space Invaders '91 (World)
ssideki	neogeo	Super Sidekicks / Tokuten Ou
ssideki2	neogeo	Super Sidekicks 2 - The World Championship / Tokuten O
ssideki3	neogeo	Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - ei
ssideki4	neogeo	The Ultimate 11 - The SNK Football Championship / Toku
ssmissin	mame	S.S. Mission
ssoldier	mame	Superior Soldiers (US)
ssozumo	mame	Syusse Oozumou (Japan)
sspacaho	mame	Space Attack / Head On
sspaceat	mame	Space Attack (upright set 1)
sspaceat2	mame	Space Attack (upright set 2)
sspaceat3	mame	Space Attack (upright set 3)
sspaceatc	mame	Space Attack (cocktail)
ssriders	mame	Sunset Riders (4 Players ver. EAC)
ssridersabd	mame	Sunset Riders (2 Players ver. ABD)
ssridersadd	mame	Sunset Riders (4 Players ver. ADD)
ssridersb	mame	Sunset Riders (bootleg 4 Players ver. ADD)
ssriderseaa	mame	Sunset Riders (4 Players ver. EAA)
ssridersebc	mame	Sunset Riders (2 Players ver. EBC)
ssridersebd	mame	Sunset Riders (2 Players ver. EBD)
ssridersjac	mame	Sunset Riders (4 Players ver. JAC)
ssridersjad	mame	Sunset Riders (4 Players ver. JAD)
ssridersjbd	mame	Sunset Riders (2 Players ver. JBD)
ssridersuab	mame	Sunset Riders (4 Players ver. UAB)
ssridersuac	mame	Sunset Riders (4 Players ver. UAC)
ssridersubc	mame	Sunset Riders (2 Players ver. UBC)
ssridersuda	mame	Sunset Riders (4 Players ver. UDA)
ssrj	mame	Super Speed Race Junior (Japan)
sstarcrs	mame	Super Star Crest
sstingry	mame	Super Stingray (Japan)
sstrangr	mame	Space Stranger
sstrangr2	mame	Space Stranger 2
sstriker	mame	Sorcer Striker
sstrikerk	mame	Sorcer Striker (Korea)
stadhero	mame	Stadium Hero (Japan)
stadhr96	mame	Stadium Hero '96 (World, EAJ)
stadhr96j	mame	Stadium Hero '96 (Japan, EAD)
stadhr96u	mame	Stadium Hero '96 (USA, EAH)
stagger1	mame	Stagger I (Japan)
stakwin	neogeo	Stakes Winner / Stakes Winner - GI kinzen seiha e no m
stakwin2	neogeo	Stakes Winner 2
starfght	mame	Star Fighter
starfgmc	mame	Star Fighter (Moon Cresta bootleg)
starfigh	mame	Star Fighter (v1)
starforc	mame	Star Force
starforca	mame	Star Force (encrypted, set 2)
starforcb	mame	Star Force (encrypted, bootleg)
starforce	mame	Star Force (encrypted, set 1)
stargate	mame	Stargate
stargrds	mame	Star Guards
starjack	mame	Star Jacker (Sega)
starjacks	mame	Star Jacker (Stern)
starrkr	mame	Star Raker
startrek	mame	Star Trek
startrkd	mame	Star Trek (Defender bootleg)
startrks	mame	Star Trek (Head On hardware)
starwarr	mame	Star Warrior
starwars	mame	Star Wars (rev 1)
starwars1	mame	Star Wars (set 2)
starwarso	mame	Star Wars (set 3)
stdragon	mame	Saint Dragon (set 1)
stdragona	mame	Saint Dragon (set 2)
stdragonb	mame	Saint Dragon (bootleg)
stera	mame	Steraranger (Moon Cresta bootleg)
stfight	mame	Street Fight (Germany)
stfighta	mame	Street Fight (bootleg?)
stfightgb	mame	Street Fight (Germany - Benelux)
stg	mame	Strike Gunner S.T.G
stinger	mame	Stinger
stinger2	mame	Stinger (prototype?)
stlforce	mame	Steel Force
stmblade	mame	Storm Blade (US)
stmbladej	mame	Storm Blade (Japan)
stoneage	mame	Stoneage (bootleg of Caveman Ninja)
strahl	mame	Koutetsu Yousai Strahl (World)
strahlj	mame	Koutetsu Yousai Strahl (Japan set 1)
strahlja	mame	Koutetsu Yousai Strahl (Japan set 2)
stratgys	mame	Strategy X (Stern)
stratgyx	mame	Strategy X
stratof	mame	Raiga - Strato Fighter (US)
stratvox	mame	Stratovox
stratvoxb	mame	Stratovox (bootleg)
streakng	mame	Streaking (set 1)
streaknga	mame	Streaking (set 2)
streetsm	mame	Street Smart (US version 2)
streetsm1	mame	Street Smart (US version 1)
streetsmj	mame	Street Smart (Japan version 1)
streetsmw	mame	Street Smart (World version 1)
strfbomb	mame	Strafe Bomb
strhoop	neogeo	Street Hoop / Street Slam / Dunk Dream (DEM-004) (DEH-
strider	cps1	Strider (US set 1)
striderj	cps1	Strider Hiryu (Japan)
striderjr	cps1	Strider Hiryu (Japan Resale Ver.)
striderua	cps1	Strider (US set 2)
strideruc	cps1	Strider (US, Street Fighter II conversion)
striv	mame	Super Triv (English questions)
strivf	mame	Super Triv (French questions)
strkfgtr	mame	Strike Fighter (World)
strkfgtrj	mame	Strike Fighter (Japan)
strnskil	mame	Strength & Skill
strongx	mame	Strong X
strvmstr	mame	Super Trivia Master
sub	mame	Submarine (Sigma)
subhunt	mame	Sub Hunter (Gremlin / Taito)
subroc3d	mame	Subroc-3D
sucasino	mame	Super Casino
sunaq	mame	SunA Quiz 6000 Academy (940620-6)
supbtime	mame	Super Burger Time (World, set 1)
supbtimea	mame	Super Burger Time (World, set 2)
supbtimej	mame	Super Burger Time (Japan)
supcrash	mame	Super Crash (bootleg of Head On)
supduck	mame	Super Duck
superbar	mame	Super Bar
superbon	mame	Agent Super Bond (scobra hardware)
superchs	mame	Super Chase - Criminal Termination (World)
superchsj	mame	Super Chase - Criminal Termination (Japan)
superchsu	mame	Super Chase - Criminal Termination (US)
superg	mame	Super Galaxians (galaxiaj hack)
supergx	mame	Super GX
superman	mame	Superman (World)
supermanj	mame	Superman (Japan)
supermanu	mame	Superman (US)
superpac	mame	Super Pac-Man
superpacm	mame	Super Pac-Man (Midway)
superspy	neogeo	The Super Spy (NGM-011)(NGH-011)
superten	mame	Super Ten V8.3
superx	mame	Super-X (NTC)
superxm	mame	Super-X (Mitchell)
supmodel	mame	Super Model
suprglob	mame	Super Glob
suprheli	mame	Super Heli (Super Cobra bootleg)
suprleag	mame	Super League (FD1094 317-0045)
suprloco	mame	Super Locomotive (Rev.A)
suprlocoo	mame	Super Locomotive
suprmous	mame	Super Mouse
suprridr	mame	Super Rider
suprtrio	mame	Super Trio
suratk	mame	Surprise Attack (World ver. K)
suratka	mame	Surprise Attack (Asia ver. L)
suratkj	mame	Surprise Attack (Japan ver. M)
survarts	mame	Survival Arts (World)
survartsj	mame	Survival Arts (Japan)
survartsu	mame	Survival Arts (USA)
sutapper	mame	Tapper (Suntory)
suzuk8h2	mame	Suzuka 8 Hours 2 (World, Rev B)
suzuk8h2j	mame	Suzuka 8 Hours 2 (Japan, Rev B)
suzuka8h	mame	Suzuka 8 Hours (World, Rev C)
suzuka8hj	mame	Suzuka 8 Hours (Japan, Rev B)
svc	neogeo	SNK vs. Capcom - SVC Chaos (NGM-2690)(NGH-2690)
svcboot	neogeo	SNK vs. Capcom - SVC Chaos (bootleg)
svcpcb	neogeo	SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1)
svcpcba	neogeo	SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 2)
svcplus	neogeo	SNK vs. Capcom - SVC Chaos Plus (bootleg set 1)
svcplusa	neogeo	SNK vs. Capcom - SVC Chaos Plus (bootleg set 2)
svcsplus	neogeo	SNK vs. Capcom - SVC Chaos Super Plus (bootleg)
svg	mame	S.V.G. - Spectral vs Generation (V200, China)
svgpcb	mame	S.V.G. - Spectral vs Generation (V100, Japan, Single P
svgtw	mame	S.V.G. - Spectral vs Generation (V100, Taiwan)
svolley	mame	Super Volleyball (Japan)
svolleyk	mame	Super Volleyball (Korea)
svolleyu	mame	Super Volleyball (US)
svolly91	mame	Super Volley '91 (Japan)
swarm	mame	Swarm (bootleg?)
swat	mame	SWAT (315-5048)
swatpolc	mame	SWAT Police
swimmer	mame	Swimmer (set 1)
sws	mame	Super World Stadium (Japan)
sws92	mame	Super World Stadium '92 (Japan)
sws92g	mame	Super World Stadium '92 Gekitouban (Japan)
sws93	mame	Super World Stadium '93 (Japan)
sxyreac2	mame	Pachinko Sexy Reaction 2 (Japan)
sxyreact	mame	Pachinko Sexy Reaction (Japan)
syscheck	neogeo	Neo System Check (ver 1.0b)
syvalion	mame	Syvalion (Japan)
syvalionp	mame	Syvalion (World, prototype)
syvalionu	mame	Syvalion (US, PS2 Taito Legends 2)
syvalionw	mame	Syvalion (World, PS2 Taito Legends 2)
szaxxon	mame	Super Zaxxon
tacscan	mame	Tac/Scan
tactcian	mame	Tactician (set 1)
tactcian2	mame	Tactician (set 2)
tagteam	mame	Tag Team Wrestling
tail2nos	mame	Tail to Nose - Great Championship
tangtang	mame	Tang Tang (ver. 0526, 26/05/2000)
tankbust	mame	Tank Busters
tankfrce	mame	Tank Force (US, 2 Players)
tankfrce4	mame	Tank Force (US, 4 Players)
tankfrcej	mame	Tank Force (Japan)
taotaido	mame	Tao Taido (set 1)
taotaidoa	mame	Tao Taido (set 2)
tapper	mame	Tapper (Budweiser, 1/27/84)
tappera	mame	Tapper (Budweiser, 12/9/83)
tapperb	mame	Tapper (Budweiser, Date Unknown)
tapperg	mame	Tapper (Budweiser, 1/27/84 - Alternate graphics)
targeth	mame	Target Hits (ver 1.1, Checksum 5152)
targeth10	mame	Target Hits (ver 1.0, Checksum FBCB)
targetha	mame	Target Hits (ver 1.1, Checksum 86E1)
tattass	mame	Tattoo Assassins (US prototype)
tattassa	mame	Tattoo Assassins (Asia prototype)
tazmani2	mame	Tazz-Mania (set 2)
tazmania	mame	Tazz-Mania (set 1)
tazzmang	mame	Tazz-Mania (bootleg on Galaxian hardware)
tazzmang2	mame	Tazz-Mania (bootleg on Galaxian hardware with Starfiel
tbowl	mame	Tecmo Bowl (World, set 1)
tbowla	mame	Tecmo Bowl (World, set 2)
tbowlj	mame	Tecmo Bowl (Japan)
tbowlp	mame	Tecmo Bowl (World, prototype?)
tceptor	mame	Thunder Ceptor
tceptor2	mame	Thunder Ceptor II
tcobra2	mame	Twin Cobra II (Ver 2.1O 1995/11/30)
tcobra2u	mame	Twin Cobra II (Ver 2.1A 1995/11/30)
tdfever	mame	TouchDown Fever (US)
tdfever2	mame	TouchDown Fever 2
tdfeverj	mame	TouchDown Fever (Japan)
tdpgal	mame	Triple Draw Poker
tdragon	mame	Thunder Dragon (9th Jan. 1992)
tdragon1	mame	Thunder Dragon (4th Jun. 1991)
tdragon2	mame	Thunder Dragon 2 (9th Nov. 1993)
tdragon2a	mame	Thunder Dragon 2 (1st Oct. 1993)
tdragon3h	mame	Thunder Dragon 3 (bootleg of Thunder Dragon 2)
tdragonb	mame	Thunder Dragon (bootleg)
teddybb	mame	TeddyBoy Blues (315-5115, New Ver.)
teddybbo	mame	TeddyBoy Blues (315-5115, Old Ver.)
teddybbobl	mame	TeddyBoy Blues (bootleg)
tekipaki	mame	Teki Paki
tekipakit	mame	Teki Paki (location test)
teljan	mame	Tel Jan
tempest	mame	Tempest (rev 3, Revised Hardware)
tempest1	mame	Tempest (rev 1)
tempest1r	mame	Tempest (rev 1, Revised Hardware)
tempest2	mame	Tempest (rev 2)
tempest3	mame	Tempest (rev 3)
temptube	mame	Tempest Tubes
tengai	mame	Tengai (world)
tengaij	mame	Tengai\0Sengoku Blade - sengoku ace episode II
terracre	mame	Terra Cresta (YM3526 set 1)
terracrea	mame	Terra Cresta (YM3526 set 3)
terracren	mame	Terra Cresta (YM2203)
terracreo	mame	Terra Cresta (YM3526 set 2)
terraf	mame	Terra Force
terrafb	mame	Terra Force (Japan, bootleg set 2)
terrafj	mame	Terra Force (Japan)
terrafjb	mame	Terra Force (Japan, bootleg with additional Z80)
terrafu	mame	Terra Force (US)
tetrbx	mame	Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selec
tetris	mame	Tetris (set 4, Japan, System 16A, FD1094 317-0093)
tetris1	mame	Tetris (set 1, Japan, System 16B, FD1094 317-0091)
tetris1d	mame	Tetris (set 1, Japan, System 16B, FD1094 317-0091 decr
tetris2	mame	Tetris (set 2, Japan, System 16B, FD1094 317-0092)
tetris2d	mame	Tetris (set 2, Japan, System 16B, FD1094 317-0092 decr
tetris3	mame	Tetris (set 3, Japan, System 16A, FD1094 317-0093a)
tetris3d	mame	Tetris (set 3, Japan, System 16A, FD1094 317-0093a dec
tetrisbl	mame	Tetris (bootleg)
tetrisd	mame	Tetris (set 4, Japan, System 16A, FD1094 317-0093 decr
tetrisp2	mame	Tetris Plus 2 (World)
tetrisp2j	mame	Tetris Plus 2 (Japan, V2.2)
tetrisp2ja	mame	Tetris Plus 2 (Japan, V2.1)
tetrisse	mame	Tetris (Japan, System E)
tetrist	mame	Tetris (Japan, B-System, YM2610)
tetrista	mame	Tetris (Japan, B-System, YM2203)
tetristh	mame	Tetris (Japan, Taito H-System)
tetrsark	mame	Tetris (D.R. Korea)
tgm2	mame	Tetris the Absolute The Grand Master 2
tgm2p	mame	Tetris the Absolute The Grand Master 2 Plus
tharrier	mame	Task Force Harrier
tharrieru	mame	Task Force Harrier (US?)
thedeep	mame	The Deep (Japan)
theend	mame	The End
theends	mame	The End (Stern)
theglad	mame	The Gladiator - Road Of The Sword / Shen Jian (V101)
theglad100	mame	The Gladiator - Road Of The Sword / Shen Jian (V100, T
theglad101	mame	The Gladiator - Road Of The Sword / Shen Jian (V100)
thegladpcb	mame	The Gladiator - Road Of The Sword / Shen Jian (V100, J
theglob	mame	The Glob
theglob2	mame	The Glob (earlier)
theglob3	mame	The Glob (set 3)
theglobp	mame	The Glob (Pac-Man hardware)
thehustl	mame	The Hustler (Japan, program code M)
thehustlj	mame	The Hustler (Japan, program code J)
thepit	mame	The Pit
thepitj	mame	The Pit (Japan)
thepitm	mame	The Pit (bootleg on Moon Quasar hardware)
thepitu1	mame	The Pit (US set 1)
thepitu2	mame	The Pit (US set 2)
theroes	mame	Thunder Heroes
thetogyu	mame	The Togyu (315-5065, Japan)
thndblst	mame	Thunder Blaster (Japan)
thndrbld	mame	Thunder Blade (upright, FD1094 317-0056)
thndrbld1	mame	Thunder Blade (deluxe/standing, unprotected)
thndrbldd	mame	Thunder Blade (upright, FD1094 317-0056 decrypted)
thndrx2	mame	Thunder Cross II (World)
thndrx2a	mame	Thunder Cross II (Asia)
thndrx2j	mame	Thunder Cross II (Japan)
thndzone	mame	Thunder Zone (World, Rev 1)
thndzone4	mame	Thunder Zone (World 4 Players)
thndzonea	mame	Thunder Zone (World)
thndzonej	mame	Thunder Zone (Japan)
thoop	mame	Thunder Hoop (Ver. 1)
thoop2	mame	TH Strikes Back (Non North America, Version 1.0, Check
thoop2a	mame	TH Strikes Back (Non North America, Version 1.0, Check
thunderj	mame	ThunderJaws (rev 3)
thunderja	mame	ThunderJaws (rev 2)
thunderl	mame	Thunder & Lightning
thunderx	mame	Thunder Cross (set 1)
thunderxa	mame	Thunder Cross (set 2)
thunderxb	mame	Thunder Cross (set 3)
thunderxj	mame	Thunder Cross (Japan)
thundfox	mame	Thunder Fox (World)
thundfoxj	mame	Thunder Fox (Japan)
thundfoxu	mame	Thunder Fox (US)
tigerh	mame	Tiger Heli (US)
tigerhb1	mame	Tiger Heli (bootleg set 1)
tigerhb2	mame	Tiger Heli (bootleg set 2)
tigerhb3	mame	Tiger Heli (bootleg set 3)
tigerhj	mame	Tiger Heli (Japan)
tigeroad	mame	Tiger Road (US)
tigeroadb	mame	Tiger Road (US bootleg, set 1)
tigeroadb2	mame	Tiger Road (US bootleg, set 2)
tigeroadu	mame	Tiger Road (US, Romstar license)
timber	mame	Timber
timefgtr	mame	Time Fighter (Time Pilot conversion on Galaxian hardwa
timekill	mame	Time Killers (v1.32)
timekill121	mame	Time Killers (v1.21)
timekill121a	mame	Time Killers (v1.21, alternate ROM board)
timekill131	mame	Time Killers (v1.31)
timekill132i	mame	Time Killers (v1.32I)
timelimt	mame	Time Limit
timeplt	mame	Time Pilot
timeplta	mame	Time Pilot (Atari)
timepltc	mame	Time Pilot (Centuri)
timescan	mame	Time Scanner (set 2, System 16B)
timescan1	mame	Time Scanner (set 1, System 16A, FD1089B 317-0024)
timesold	mame	Time Soldiers (US Rev 3)
timesold1	mame	Time Soldiers (US Rev 1)
timesupd	neogeo	Time's Up Demo
timetunl	mame	Time Tunnel
tinstar	mame	The Tin Star (set 1)
tinstar2	mame	The Tin Star (set 2)
tiptop	mame	Tip Top
titanpac	mame	Titan (Pac-Man hack)
tjumpman	mame	Tobikose! Jumpman
tkdensho	mame	Toukidenshou - Angel Eyes (VER. 960614)
tkdenshoa	mame	Toukidenshou - Angel Eyes (VER. 960427)
tknight	mame	Tecmo Knight
tmht	mame	Teenage Mutant Hero Turtles (UK 4 Players, version F)
tmht22pe	mame	Teenage Mutant Hero Turtles - Turtles in Time (2 Playe
tmht24pe	mame	Teenage Mutant Hero Turtles - Turtles in Time (4 Playe
tmht2p	mame	Teenage Mutant Hero Turtles (UK 2 Players, version U)
tmht2pa	mame	Teenage Mutant Hero Turtles (UK 2 Players, version ?)
tmhta	mame	Teenage Mutant Hero Turtles (UK 4 Players, version S)
tmhtb	mame	Teenage Mutant Hero Turtles (UK 4 Players, version ?)
tmnt	mame	Teenage Mutant Ninja Turtles (World 4 Players, version
tmnt2	mame	Teenage Mutant Ninja Turtles - Turtles in Time (4 Play
tmnt22pu	mame	Teenage Mutant Ninja Turtles - Turtles in Time (2 Play
tmnt2a	mame	Teenage Mutant Ninja Turtles - Turtles in Time (4 Play
tmnt2pj	mame	Teenage Mutant Ninja Turtles (Japan 2 Players, version
tmnt2po	mame	Teenage Mutant Ninja Turtles (Oceania 2 Players, versi
tmnta	mame	Teenage Mutant Ninja Turtles (Asia 4 Players, version
tmnti	neogeo	Teenage Mutant Ninja Turtles (Intro demo)
tmntia	neogeo	Teenage Mutant Ninja Turtles (Intro demo, alt)
tmntj	mame	Teenage Mutant Ninja Turtles (Japan 4 Players, version
tmntu	mame	Teenage Mutant Ninja Turtles (US 4 Players, version R)
tmntua	mame	Teenage Mutant Ninja Turtles (US 4 Players, version J)
tmntub	mame	Teenage Mutant Ninja Turtles (US 4 Players, version H)
tndrcade	mame	Thundercade / Twin Formation
tndrcadej	mame	Tokusyu Butai U.A.G. (Japan)
tnextspc	mame	The Next Space (set 1)
tnextspc2	mame	The Next Space (set 2)
tnextspcj	mame	The Next Space (Japan)
tnk3	mame	T.N.K III (US)
tnk3j	mame	T.A.N.K (Japan)
tnzs	mame	The NewZealand Story (World, newer)
tnzsj	mame	The NewZealand Story (Japan, new version, newer PCB)
tnzsjo	mame	The NewZealand Story (Japan, old version) (older PCB)
tnzso	mame	The NewZealand Story (World, old version) (older PCB)
tnzsoa	mame	The NewZealand Story (World, unknown version) (older P
tnzsop	mame	The NewZealand Story (World, prototype) (older PCB)
tnzsuo	mame	The NewZealand Story (US, old version) (older PCB)
todruaga	mame	The Tower of Druaga (New Ver.)
todruagao	mame	The Tower of Druaga (Old Ver.)
todruagas	mame	The Tower of Druaga (Sidam)
toki	mame	Toki (World, set 1)
tokia	mame	Toki (World, set 2)
tokib	mame	Toki (bootleg)
tokio	mame	Tokio / Scramble Formation (newer)
tokiob	mame	Tokio / Scramble Formation (bootleg)
tokioo	mame	Tokio / Scramble Formation (older)
tokiou	mame	Tokio / Scramble Formation (US)
tokip	mame	Toki (US, prototype?)
tokisens	mame	Toki no Senshi - Chrono Soldier (MC-8123, 317-0040)
tokisensa	mame	Toki no Senshi - Chrono Soldier (prototype)
tokiu	mame	Toki (US, set 1)
tokiua	mame	Toki (US, set 2)
toobin	mame	Toobin' (rev 3)
toobin1	mame	Toobin' (rev 1)
toobin2	mame	Toobin' (rev 2)
toobin2e	mame	Toobin' (Europe, rev 2)
toobine	mame	Toobin' (Europe, rev 3)
toobing	mame	Toobin' (German, rev 3)
topgunbl	mame	Top Gunner (bootleg, Rotary Joystick)
topgunr	mame	Top Gunner (US, 8-way Joystick)
tophuntr	neogeo	Top Hunter - Roddy & Cathy (NGM-046)
tophuntrh	neogeo	Top Hunter - Roddy & Cathy (NGH-046)
toppyrap	mame	Toppy & Rappy
topsecrt	mame	Top Secret (Japan)
topspeed	mame	Top Speed (World)
topspeedu	mame	Top Speed (US)
toramich	mame	Tora e no Michi (Japan)
toride2g	mame	Toride II Adauchi Gaiden
toride2gg	mame	Toride II Adauchi Gaiden (German)
toride2gk	mame	Toride II Bok Su Oi Jeon Adauchi Gaiden (Korea)
toride2j	mame	Toride II (Japan)
tornado1	mame	Tornado (set 1, Defender bootleg)
tornado2	mame	Tornado (set 2, Defender bootleg)
toryumon	mame	Toryumon
totc	neogeo	Treasure of the Caribbean
toto	mame	Come Back Toto
touchgo	mame	Touch & Go (World)
touchgoe	mame	Touch & Go (earlier revision)
touchgok	mame	Touch & Go (Korea, unprotected)
touchgon	mame	Touch & Go (Non North America)
toutrun	mame	Turbo Out Run (Out Run upgrade, FD1094 317-0118)
toutrun1	mame	Turbo Out Run (deluxe cockpit, FD1094 317-0109)
toutrun2	mame	Turbo Out Run (cockpit, FD1094 317-0106)
toutrun2d	mame	Turbo Out Run (cockpit, FD1094 317-0106 decrypted)
toutrun3	mame	Turbo Out Run (cockpit, FD1094 317-0107)
toutrun3d	mame	Turbo Out Run (cockpit, FD1094 317-0107 decrypted)
toutrund	mame	Turbo Out Run (Out Run upgrade, FD1094 317-0118 decryp
toutrunj	mame	Turbo Out Run (Japan, Out Run upgrade, FD1094 317-0117
toutrunj1	mame	Turbo Out Run (Japan, deluxe cockpit, FD1094 317-0101)
toutrunj1d	mame	Turbo Out Run (Japan, deluxe cockpit, FD1094 317-0101
toutrunjd	mame	Turbo Out Run (Japan, Out Run upgrade, FD1094 317-0117
toypop	mame	Toypop
tp84	mame	Time Pilot '84 (set 1)
tp84a	mame	Time Pilot '84 (set 2)
tp84b	mame	Time Pilot '84 (set 3)
tpgolf	neogeo	Top Player's Golf (NGM-003)(NGH-003)
trackfld	mame	Track & Field
trackfldc	mame	Track & Field (Centuri)
trackfldnz	mame	Track & Field (NZ bootleg?)
trally	neogeo	Thrash Rally (ALM-003)(ALH-003)
tranqgun	mame	Tranquillizer Gun
transfrm	mame	Transformer
travrusa	mame	Traverse USA / Zippy Race
travrusab	mame	Traverse USA (bootleg)
trckydoc	mame	Tricky Doc (set 1)
trckydoca	mame	Tricky Doc (set 2)
treahunt	mame	Treasure Hunt
tricktrp	mame	Trick Trap (World?)
trigon	mame	Trigon (Japan)
trikitri	mame	Triki Triki (Lover Boy bootleg)
triothep	mame	Trio The Punch - Never Forget Me... (World)
triothepj	mame	Trio The Punch - Never Forget Me... (Japan)
triplep	mame	Triple Punch (set 1)
triplepa	mame	Triple Punch (set 2)
triplfun	mame	Triple Fun
tripool	mame	Tri-Pool (Casino Tech)
tripoola	mame	Tri-Pool (Costal Games)
troangel	mame	Tropical Angel
trojan	mame	Trojan (US set 1)
trojana	mame	Trojan (US set 2)
trojanb	mame	Trojan (bootleg)
trojanj	mame	Tatakai no Banka (Japan)
trojanr	mame	Trojan (Romstar)
tron	mame	Tron (8/9)
tron2	mame	Tron (6/25)
tron3	mame	Tron (6/17)
tron4	mame	Tron (6/15)
tronger	mame	Tron (Germany)
trophyh	mame	Trophy Hunting - Bear & Moose V1.00
trstar	mame	Top Ranking Stars (Ver 2.1O 1993/05/21) (New Version)
trstarj	mame	Top Ranking Stars (Ver 2.1J 1993/05/21) (New Version)
trstaro	mame	Top Ranking Stars (Ver 2.1O 1993/05/21) (Old Version)
trstaroj	mame	Top Ranking Stars (Ver 2.1J 1993/05/21) (Old Version)
truxton	mame	Truxton / Tatsujin
truxton2	mame	Truxton II\0Tatsujin Oh
trvgns	mame	Trivia Genius
trvmstr	mame	Trivia Master (set 1)
trvmstra	mame	Trivia Master (set 2)
trvmstrb	mame	Trivia Master (set 3)
trvmstrc	mame	Trivia Master (set 4)
tsamurai	mame	Samurai Nihon-Ichi (set 1)
tsamurai2	mame	Samurai Nihon-Ichi (set 2)
tsamuraih	mame	Samurai Nihon-Ichi (bootleg, harder)
tshingen	mame	Shingen Samurai-Fighter (Japan, English)
tshingena	mame	Takeda Shingen (Japan, Japanese)
tst_galx	mame	Galaxian Test ROM
ttfitter	mame	T.T Fitter (Japan)
ttmahjng	mame	T.T Mahjong
tturf	mame	Tough Turf (set 2, Japan, 8751 317-0104)
tturfu	mame	Tough Turf (set 1, US, 8751 317-0099)
tubeit	mame	Tube-It
tumbleb	mame	Tumble Pop (bootleg set 1)
tumbleb2	mame	Tumble Pop (bootleg set 2)
tumblep	mame	Tumble Pop (World)
tumblepj	mame	Tumble Pop (Japan)
turbo	mame	Turbo (program 1513-1515)
turboa	mame	Turbo (encrypted, program 1262-1264)
turbob	mame	Turbo (encrypted, program 1363-1365 rev B)
turbobl	mame	Indianapolis (bootleg of Turbo)
turboc	mame	Turbo (encrypted, program 1363-1365 rev A)
turbod	mame	Turbo (encrypted, program 1363-1365)
turbofrc	mame	Turbo Force (World, set 1)
turbofrco	mame	Turbo Force (World, set 2)
turbofrcu	mame	Turbo Force (US)
turfmast	neogeo	Neo Turf Masters / Big Tournament Golf
turkhunt	mame	Turkey Hunting USA V1.00
turpin	mame	Turpin
